"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757388","40013427","49789","AF  ","New Journey Adult Family Home, LLC","OP    ","2205 W Longfellow Ave","Spokane","WA","99205","Spokane","2205 W Longfellow Ave","Spokane","WA","99205","(509) 257-4585","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Perkins, Tashina","5","","","","1028654","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757388","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757388",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","756758","40013027","49234","AF  ","New Sundance Adult Family Home LLC","OP    ","9915 N Sundance Dr.","Spokane","WA","99208","Spokane","9915 N Sundance Dr.","Spokane","WA","99208","(302) 588-9295","","(509) 357-2295","1E","SPMI, SPDE, SPDD","1080XS-12 ","Gathura, Lisa W.","6","","","","1014146","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756758","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756758",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754285","40010965","45697","AF  ","Neyat Adult Family Home LLC","OP    ","12402 E. 19th Ave","Spokane Valley","WA","99216","Spokane","12402 E. 19th Ave","Spokane Valley","WA","99216","(509) 822-7593","","(509) 822-7895","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mezengie, Faye","8","","","","647516","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754285","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754285",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758698","40012113","52296","AF  ","NOBLE CARE AND CHERISH ADULT FAMILY HOME LLC","OP    ","4510 S Glenrose Rd","Spokane","WA","99223","Spokane","4510 S Glenrose Rd","Spokane","WA","99223","(509) 227-9720","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kimani, Naomi","6","","","","939631","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758698","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758169","40014317","51079","AF  ","NOVA ADULT FAMILY HOME CARE LLC","OP    ","4107 E 17th Ave","Spokane","WA","99223","Spokane","4107 E 17th Ave","Spokane","WA","99223","(509) 994-3697","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","ADIGUN, OLUWASEUN A.","3","","","","1153689","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758169","No"," ",
"Mental Health, Dementia","Adult Family Home","758765","40015089","52207","AF  ","Nurse Debbies Adult Family Home","OP    ","1712 E Johnson Ln","Deer Park","WA","99006","Spokane","1712 E Johnson Ln","Deer Park","WA","99006","(509) 496-9693","","","1E","SPMI, SPDE","1080XS-12 ","Lucas, Deborah K.","6","","","","1022693","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758765","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758385","40007404","51724","AF  ","Olivia Adult Family Home, LLC","OP    ","12005 N Normandie St","Spokane","WA","99218","Spokane","18006 E Shannon Ave","Spokane Valley","WA","99216","(509) 467-2313","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","MHUNGU, HONEST","6","","","","1155314","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758385","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758452","40009300","51812","AF  ","Oregon Trail Adult Family Home, LLC","OP    ","5627 W OREGON ROAD","DEER PARK","WA","99006","Spokane","5627 W OREGON ROAD","DEER PARK","WA","99006","(509) 276-1475","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Muriu, Rosemary","5","","","","1241918","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758452","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","755794","40012152","47799","AF  ","Osprey at Carnahan AFH","OP    ","2921 N Carnahan St","Spokane","WA","99217","Spokane","2921 N Carnahan St","Spokane","WA","99217","(509) 290-6647","","(205) 528-6242","1E","SPMI, SPDE, SPDD","1080XS-12 ","Prey, Kristin","6","","","","1019438","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755794","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755794",
"Mental Health, Dementia","Adult Family Home","758270","40014404","51199","AF  ","PAINTED HILLS ADULT FAMILY HOME","OP    ","5221 S Mohawk Dr","Spokane","WA","99206","Spokane","5221 S Mohawk Dr","Spokane","WA","99206","(509) 934-1405","","","1E","SPMI, SPDE","1080XS-12 ","Gachie, David K.","6","","","","1164528","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758270","No"," ",
"Mental Health, Dementia, Developmental Disabilities","WCF Respite, WCF AFH SOW, Specialized Behavior Support, Expanded Community Services, Adult Family Home","755926","40012227","47931","AF  ","Parkview Adult Family Home of Spokane","OP    ","3234 N Stanley Rd","Spokane","WA","99217","Spokane","3234 N Stanley Rd","Spokane","WA","99217","(509) 900-7578","","(509) 472-4200","1E","SPMI, SPDE, SPDD","1403XS-12 , 1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mkirema, Paskalina","5","","","","1143250","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755926","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755926",
"Mental Health, Dementia, Developmental Disabilities","WCF Respite, WCF AFH SOW, Specialized Behavior Support, Expanded Community Services, Adult Family Home","757817","40014116","50819","AF  ","Parkview Adult Family Home of Spokane LLC 2","OP    ","3227 N Stanley Rd","Spokane","WA","99217","Spokane","3227 N Stanley Rd","Spokane","WA","99217","(509) 370-5171","","","1E","SPMI, SPDE, SPDD","1403XS-12 , 1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kaburu, Pauline S.","5","","","","1026030","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757817","No"," ",
"Mental Health, Dementia","Private Duty Nursing, Adult Family Home","758075","40014092","50789","AF  ","Passionate Care Adult Home LLC","OP    ","10711 N Klamath Ct","Spokane","WA","99208","Spokane","10711 N Klamath Ct","Spokane","WA","99208","(509) 798-7559","","","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 ","Mbugua, Joyce W.","6","","","","1126040","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758075","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754981","40011491","46661","AF  ","Passionate Care AFH, LLC ","OP    ","924 E Illinois Ave","Spokane","WA","99207","Spokane","924 E Illinois Ave","Spokane","WA","99207","(301) 273-8392","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Agada, Andrew C.","6","","","","755578","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754981","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754981",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756719","40012915","49050","AF  ","Peace of Mind and Heart AFH","OP    ","623 N Collins Rd","Spokane Valley","WA","99216","Spokane","623 N Collins Rd","Spokane Valley","WA","99216","(509) 798-8161","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Dako, Aime K.","5","","","","1025833","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756719","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756719",
"Mental Health, Dementia","Adult Family Home","757684","40013837","50425","AF  ","Peaceful Living Adult Family Home","OP    ","5907 W Shawnee Ave","Spokane","WA","99208","Spokane","5907 W Shawnee Ave","Spokane","WA","99208","(424) 388-9743","","","1E","SPMI, SPDE","1080XS-12 ","Maina, Mary N.","6","","","","825112","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757684","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757684",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","756248","40012460","48338","AF  ","Peris Extended Care 2 LLC","OP    ","12606 E 16th Ave","Spokane Valley","WA","99216","Spokane","12606 E 16th Ave","Spokane Valley","WA","99216","(509) 443-4781","","(800) 330-9819","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kangethe, John","6","","","","1025203","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756248","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756248",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","753426","40010443","44465","AF  ","Peris Extended Care LLC","OP    ","211 N Bowdish Rd","Spokane Valley","WA","99206","Spokane","211 N Bowdish Rd","Spokane Valley","WA","99206","(509) 924-3297","","(509) 924-3297","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Muigai, Peris W.","6","","","","721591","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753426","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753426",
"Mental Health, Dementia, Developmental Disabilities","WCF Respite, WCF AFH SOW, Specialized Behavior Support, Expanded Community Services, Adult Family Home","757527","40013741","50282","AF  ","PERRY ADULT FAMILY HOME","OP    ","1217 E30th Ave","Spokane","WA","99203","Spokane","1217 E30th Ave","Spokane","WA","99203","(509) 340-9177","","","1E","SPMI, SPDE, SPDD","1403XS-12 , 1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kinyanjui, Eliud M.","6","","","","1072358","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757527","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757310","40013608","50067","AF  ","Phoebe Throne House AFH","OP    ","11918 E Boone Ave","Spokane Valley","WA","99206","Spokane","11918 E Boone Ave","Spokane Valley","WA","99206","(509) 960-7460","","","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Salau, Phoebe L.","6","","","","859888","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757310","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757310",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755071","40011573","46798","AF  ","Phoebe Throne House LLC","OP    ","12307 E 19th Ave ","Spokane Valley","WA","99216","Spokane","12307 E 19th Ave ","Spokane Valley","WA","99216","(509) 443-3143","","(509) 779-6069","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Salau, Phoebe L.","6","","","","859888","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755071","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755071",
"Mental Health, Dementia, Developmental Disabilities","WCF Respite, WCF AFH SOW, Specialized Behavior Support, Expanded Community Services, Adult Family Home","757895","40014174","50887","AF  ","PHOENIX CARE Adult Family Home II","OP    ","4903 N Bolivar Rd","Spokane Valley","WA","99216","Spokane","4903 N Bolivar Rd","Spokane Valley","WA","99216","(509) 960-7919","","(509) 960-7933","1E","SPMI, SPDE, SPDD","1403XS-12 , 1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Marcos, Abdoul W.","6","","","","790199","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757895","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","755274","40011706","47045","AF  ","Phoenix Care Adult Family Home LLC","OP    ","14021 E 4th Ave","Spokane Valley","WA","99216","Spokane","14021 E 4th Ave","Spokane Valley","WA","99216","(509) 443-5446","","(509) 443-5427","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Marcos, Abdoul W.","6","","","","790199","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755274","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755274",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758686","40014855","51876","AF  ","Pinebrook AFH LLC","OP    ","5407 S Pinebrook Ct","Spokane","WA","99206","Spokane","5407 S Pinebrook Ct","Spokane","WA","99206","(509) 808-2158","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Musutu, Cindy","6","","","","1232402","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758686","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","755753","40011946","47451","AF  ","Pines Cottage AFH","OP    ","5928 N Fleming St","Spokane","WA","99205","Spokane","5928 N Fleming St","Spokane","WA","99205","(509) 325-5253","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Daceus, Yves","6","","","","1014091","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755753","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755753",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758819","40015148","52297","AF  ","Pines North Adult Family Home","OP    ","3728 W Lyons Ave","Spokane","WA","99208","Spokane","3728 W Lyons Ave","Spokane","WA","99208","(509) 816-3863","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","MUCHIRA, CECILIA W.","5","","","","469812","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758819","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753066","40010185","43919","AF  ","Pleasant Comfort AFH LLC","OP    ","9106 N Dorset Rd","Spokane","WA","99208","Spokane","9106 N Dorset Rd","Spokane","WA","99208","(509) 464-0089","(509) 352-4354","","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kutsar, Mikhail I.","8","","","","1022406","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753066","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753066",
"Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","157300","40001573","33023","AF  ","PLOTT ADULT FAMILY HOME","OP    ","3424 E 17th Ave","Spokane","WA","99223","Spokane","3424 E 17th Ave","Spokane","WA","99223","(509) 534-0707","","","1E","SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Plott, Glendia L.","2","","","","1016370","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=157300","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=157300",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757385","40005039","50202","AF  ","Ponderosa Hills AFH","OP    ","4722 S TIPAWAY","SPOKANE","WA","99206","Spokane","4722 S TIPAWAY","SPOKANE","WA","99206","(253) 486-8879","","(509) 494-8414","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Esteves, Bianca","6","","","","861649","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757385","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","753048","40001902","44006","AF  ","PRAIRIE VIEW AFH","OP    ","5017 E FARWELL RD","MEAD","WA","99021","Spokane","5017 E FARWELL RD","MEAD","WA","99021","(509) 466-7947","(509) 466-0441","","1E","SPMI, SPDE, SPDD","1080XS-12 ","Bowlen, Jennifer L.","3","","","","519134","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753048","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753048",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","758269","40014698","51652","AF  ","PRECIOUS ELDERS 2 AFH LLC","OP    ","3841 S Loretta Dr","Spokane Valley","WA","99206","Spokane","3841 S Loretta Dr","Spokane Valley","WA","99206","(509) 339-5303","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kayioni, Ricky S.","6","","","","594802","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758269","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756859","40013099","49342","AF  ","Precious Hands Care AFH LLC","OP    ","11917 N Whitehouse St","Spokane","WA","99218","Spokane","11917 N Whitehouse St","Spokane","WA","99218","(509) 934-0566","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Amara, Sheila R.","4","","","","1025725","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756859","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756859",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","755816","40012008","47567","AF  ","Precious Healthcare Adult Family Home LLC","OP    ","807 S Aspen St","Airway Heights","WA","99001","Spokane","807 S Aspen St","Airway Heights","WA","99001","(509) 863-9471","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Wambui, James","5","","","","1014998","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755816","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755816",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","754525","40011149","46097","AF  ","Precious Love, AFH, LLC","OP    ","6109 S Napa St","Spokane","WA","99223","Spokane","6109 S Napa St","Spokane","WA","99223","(509) 290-6768","","(509) 703-7895","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Sulul, Anne","6","","","","452098","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754525","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754525",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","753381","40009469","44471","AF  ","Precious People Adult Family Home LLC","OP    ","3408 E Liberty Ave","Spokane","WA","99217","Spokane","3408 E Liberty Ave","Spokane","WA","99217","(509) 290-5554","","(804) 657-4538","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Bailey, Stephanie A.","6","","","","759935","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753381","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753381",
"Mental Health, Dementia","Adult Family Home","758555","40014668","51611","AF  ","PREMIER ADULT FAMILY HOME LLC","OP    ","7510 N Tolt Ct","Spokane","WA","99208","Spokane","7510 N Tolt Ct","Spokane","WA","99208","(509) 541-7948","","","1E","SPMI, SPDE","1080XS-12 ","KIRERA, CAROLINE N.","4","","","","1203734","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758555","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757523","40013697","50197","AF  ","PRESTIGE ADULT FAMILY HOME","OP    ","11405 N Madison St","Spokane","WA","99218","Spokane","11405 N Madison St","Spokane","WA","99218","(509) 688-7808","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Njaramba, Janerose","6","","","","1064944","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757523","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757002","40009379","49590","AF  ","Primacare Adult Family Home LLC","OP    ","7122 E 12th Ave","Spokane Valley","WA","99212","Spokane","7122 E 12th Ave","Spokane Valley","WA","99212","(509) 241-3609","","(509) 241-3793","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Omufwoko, Millie","6","","","","1026156","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757002","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757002",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758448","40014633","51567","AF  ","Priority Care LLC","OP    ","4706 N Bolivaar Ct","Spokane Valley","WA","99216","Spokane","4706 N Bolivaar Ct","Spokane Valley","WA","99216","(509) 505-4220","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","MAYNE, LAKEISHA P.","6","","","","1039194","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758448","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","752561","40009896","42152","AF  ","Providence Adult Family Home LLC","OP    ","2719 W Strong Rd","Spokane","WA","99208","Spokane","2719 W Strong Rd","Spokane","WA","99208","(509) 321-7373","","","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Codreanu, Vasile","6","","","","969650","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752561","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752561",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754664","40011234","46246","AF  ","Providence Senior Home LLC","OP    ","8920 N Pamela St","Spokane","WA","99208","Spokane","8920 N Pamela St","Spokane","WA","99208","(509) 710-2776","","(509) 326-6468","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Codreanu, Sandu V.","8","","","","602164","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754664","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754664",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755482","40011854","47289","AF  ","Pure Life Adult Family Home LLC","OP    ","3805 S Skipworth Ct","Spokane Valley","WA","99206","Spokane","3805 S Skipworth Ct","Spokane Valley","WA","99206","(509) 413-1322","","(509) 413-1247","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","GHEBREAB, LUWAM","8","","","","556496","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755482","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755482",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758782","40015033","52131","AF  ","PUREZA LUGAR AFH LLC","OP    ","4714 N Bolivar Ct","Spokane","WA","99216","Spokane","4714 N Bolivar Ct","Spokane","WA","99216","(509) 418-2913","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","BURRELL, MARK L.","6","","","","839190","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758782","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","753335","40000236","44275","AF  ","Purity Adult Family Home Enterprises","OP    ","11709 E Lenora Dr","Spokane Valley","WA","99206","Spokane","11709 E Lenora Dr","Spokane Valley","WA","99206","(509) 228-9965","","","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kapeen, Purity N.","6","","","","589271","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753335","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753335",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","753607","40010534","44730","AF  ","Purity's Calico Cottage 2 AFH LLC","OP    ","218 N Locust Rd","Spokane Valley","WA","99206","Spokane","218 N Locust Rd","Spokane Valley","WA","99206","(509) 926-0463","","(509) 461-8484","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Karanja, Purity N.","6","","","","589269","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753607","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753607",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","754179","40010896","45531","AF  ","Purity's Calico Cottage 3 AFH LLC","OP    ","1920 W Weile Ave","Spokane","WA","99208","Spokane","1920 W Weile Ave","Spokane","WA","99208","(509) 290-5541","","(509) 443-4715","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Karanja, Purity N.","6","","","","589269","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754179","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754179",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","755549","40012140","47781","AF  ","Purity's Calico Cottage 4 AFH LLC","OP    ","10518 N Alberta Rd","Spokane","WA","99208","Spokane","10518 N Alberta Rd","Spokane","WA","99208","(509) 464-0734","","(509) 461-4949","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Karanja, Purity N.","6","","","","589269","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755549","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755549",
