"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755651","40012139","47775","AF  ","Pacific Hands AFH","OP    ","5310 138th St E","Tacoma","WA","98446","Pierce","5310 138th St E","Tacoma","WA","98446","(253) 302-4441","","(253) 409-2384","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Githere, Jeremiah N.","6","","","","1016143","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755651","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755651",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754410","40011055","45872","AF  ","Pacific House AFH, LLC","OP    ","9440 Tacoma Ave S","Tacoma","WA","98444","Pierce","","","  ","","(253) 327-1416","","(253) 327-1416","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Tamag, Zedy","5","","","","944942","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754410","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754410",
"Mental Health, Dementia","Adult Family Home","758946","40005926","52337","AF  ","Pacific View Adult Family Home","OP    ","422 122nd St S","Tacoma","WA","98444","Pierce","422 122nd St S","Tacoma","WA","98444","(253) 341-8938","","","3A","SPMI, SPDE","1080XS-12 ","Karoki, Sharon W.","6","","","","607488","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758946","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756062","40006230","48179","AF  ","Palace 3 AFH LLC","OP    ","9612 19TH AVE E","TACOMA","WA","98445","Pierce","9612 19TH AVE E","TACOMA","WA","98445","(253) 228-5562","","(253) 276-0276","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Wachiuri, Peter W.","6","","","","588315","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756062","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756062",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","756644","40012961","49131","AF  ","Pamar Delight AFH LLC","OP    ","121 121st St E","Tacoma","WA","98445","Pierce","121 121st St E","Tacoma","WA","98445","(253) 290-1286","","","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Gachie, Paul","6","","","","1026173","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756644","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756644",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756506","40012676","48679","AF  ","Pamoja Hope LLC","OP    ","9033 E D St","Tacoma","WA","98445","Pierce","9033 E D St","Tacoma","WA","98445","(253) 212-2816","","(253) 212-2816","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kahuria, Josephine W.","6","","","","224507","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756506","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755391","40011812","47223","AF  ","Paradise Adult Family Home","OP    ","10711 Ainsworth Ave S","Tacoma","WA","98444","Pierce","10711 Ainsworth Ave S","Tacoma","WA","98444","(253) 301-3432","","(253) 301-3432","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","BUNDANG, JAMAICA","6","","","","781850","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755391","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755391",
"Mental Health, Dementia, Developmental Disabilities","No Contract","753025","40010167","43868","AF  ","Paragon Adult Family Home LLC","OP    ","710 25th St SE","Puyallup","WA","98372","Pierce","629 21st St SE","Puyallup","WA","98372","(253) 848-2356","(253) 848-2850","","3A","SPMI, SPDE, SPDD","","Sekyra, Kilcha","6","","","","217140","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753025","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753025",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757060","40013239","49543","AF  ","PARKLAND 2 ADULT FAMILY HOME LLC","OP    ","6026 S WAPATO LAKE DR","TACOMA","WA","98408","Pierce","6026 S WAPATO LAKE DR","TACOMA","WA","98408","(253) 503-0065","","(253) 276-4520","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","GATHERU, CATHERINE","5","","","","469104","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757060","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757060",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754953","40011360","46440","AF  ","Parkland Adult Family Home LLC","OP    ","12621 8th Ave E","Tacoma","WA","98445","Pierce","12621 8th Ave E","Tacoma","WA","98445","(253) 292-0016","","","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","GATHERU, CATHERINE","6","","","","469104","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754953","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754953",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754299","40010999","45771","AF  ","Passionate House AFH LLC","OP    ","1615 Voight St","Sumner","WA","98390","Pierce","1615 Voight St","Sumner","WA","98390","(253) 447-7680","","(253) 501-0118","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","MWANGI, HILDA","6","","","","509379","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754299","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754299",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758529","40014596","51509","AF  ","PATSUN NURTURED CARE LLC","OP    ","7809 89th Ave SW","Lakewood","WA","98498","Pierce","7809 89th Ave SW","Lakewood","WA","98498","(253) 244-6117","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","NJANE, SUSAN M.","6","","","","829421","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758529","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755088","40011582","46813","AF  ","PCW Palace AFH","OP    ","9838 121st St SW","Lakewood","WA","98498","Pierce","9838 121st St SW","Lakewood","WA","98498","(253) 625-7456","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Wachiuri, Peter W.","6","","","","588315","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755088","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755088",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757651","40013860","50464","AF  ","Peace Garden","OP    ","2800 Tyee Ct","Steilacoom","WA","98388","Pierce","2800 Tyee Ct","Steilacoom","WA","98388","(253) 302-7563","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mettler, Mark A.","6","","","","1093522","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757651","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757651",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","755174","40011657","46954","AF  ","Peaceful Dwelling AFH","OP    ","18151 22nd Ave E","Tacoma","WA","98445","Pierce","18151 22nd Ave E","Tacoma","WA","98445","(253) 271-6618","","(253) 271-6947","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Wanjema, Ruth W.","6","","","","599264","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755174","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755174",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754191","40010934","45626","AF  ","Peaceful Haven Adult Family Home LLC","OP    ","7016 Cherry Ln SW","Lakewood","WA","98499","Pierce","7016 Cherry Ln SW","Lakewood","WA","98499","(253) 584-1375","","","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Thiongo, Michael","6","","","","1026211","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754191","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754191",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758916","40015194","52376","AF  ","Peaceful Haven- Clover Creek","OP    ","3415 116th Street Ct E","Tacoma","WA","98446","Pierce","3415 116th Street Ct E","Tacoma","WA","98446","(253) 267-5355","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Johnson, Lashawn E.","4","","","","642828","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758916","No"," ",
"Mental Health, Dementia","Expanded Community Services, Adult Family Home","758044","40014229","50966","AF  ","Peaceful Manor Health Care Services Inc","OP    ","5308 111th St SW","Lakewood","WA","98499","Pierce","5308 111th St SW","Lakewood","WA","98499","(253) 212-1267","","","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 ","KUNIARA, KELVIN G.","6","","","","1092366","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758044","No"," ",
"Mental Health, Dementia","Expanded Community Services, Adult Family Home","756661","40012906","49033","AF  ","Peach Park AFH LLC","OP    ","1631 12th Ave NW","Puyallup","WA","98371","Pierce","1631 12th Ave NW","Puyallup","WA","98371","(253) 268-0188","","(253) 268-0188","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 ","Mukundi, Anthony G.","6","","","","1019778","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756661","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","757257","40013435","49801","AF  ","Pema Care Home","OP    ","10215 Oak Ln SW","Lakewood","WA","98499","Pierce","10215 Oak Ln SW","Lakewood","WA","98499","(253) 352-0681","","(253) 352-0681","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Njuguna, Esther W.","6","","","","498021","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757257","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757257",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","757584","40013733","50268","AF  ","Perazim Adult family home LLC","OP    ","7610 Myers Rd E","Bonney Lake","WA","98391","Pierce","7610 Myers Rd E","Bonney Lake","WA","98391","(253) 447-8618","","","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Kirimi, Brian M.","6","","","","462988","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757584","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755712","40012099","47707","AF  ","Petra Comfort Homes LLC","OP    ","1721 S 80th St","Tacoma","WA","98408","Pierce","1721 S 80th St","Tacoma","WA","98408","(253) 258-2683","","","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njuguna, Rahab","6","","","","590758","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755712","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755712",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","751868","40009319","40909","AF  ","PG Adult Family Home","OP    ","1406 Hansberry Ave NE","Orting","WA","98360","Pierce","1406 Hansberry Ave NE","Orting","WA","98360","(360) 872-0473","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Gustafson, Carol","3","","","","1018777","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751868","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751868",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","756548","40011659","49014","AF  ","Phyllis Cares Adult Family Home One LLC","OP    ","7626 97th Ave SW","Lakewood","WA","98498","Pierce","7626 97th Ave SW","Lakewood","WA","98498","(253) 503-7133","","(253) 503-7151","3F","SPMI, SPDE, SPDD","1080XS-12 ","Githiri, Eliud I.","6","","","","1014152","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756548","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756548",
"Mental Health, Dementia, Developmental Disabilities","No Contract","758914","40014994","52073","AF  ","Pierce care AFH LLC","OP    ","911 Pierce St","Steilacoom","WA","98388","Pierce","911 Pierce St","Steilacoom","WA","98388","(253) 448-2183","","","3G","SPMI, SPDE, SPDD","","Githu, Edward","6","","","","1269627","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758914","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756551","40003879","49051","AF  ","Pioneer House Care Home AFH","OP    ","2210 E Pioneer","Puyallup","WA","98372","Pierce","2210 E Pioneer","Puyallup","WA","98372","(253) 840-9326","","(253) 446-6688","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kaur, Parwinder","6","","","","1020386","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756551","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756551",
"Mental Health, Dementia","Adult Family Home","757663","40013757","50300","AF  ","Pishon Adult Family Home LLC","OP    ","717 Koehler Ave SW","Orting","WA","98360","Pierce","717 Koehler Ave SW","Orting","WA","98360","(206) 319-6455","","","3F","SPMI, SPDE","1080XS-12 ","Wambugu, Josephine W.","5","","","","1085957","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757663","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757663",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758005","40014250","50990","AF  ","PJN COMFORT ADULT FAMILY HOME","OP    ","18726 110th Avenue Ct E","Puyallup","WA","98374","Pierce","18726 110th Avenue Ct E","Puyallup","WA","98374","(253) 271-0343","","","3A","SPMI, SPDE, SPDD","1080XS-12 ","NJAU, MARY W.","6","","","","858381","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758005","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758005",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755819","40012101","47710","AF  ","Pleasant Place Adult Family Home LLC","OP    ","13901 2nd Avenue Ct E","Tacoma","WA","98445","Pierce","13901 2nd Avenue Ct E","Tacoma","WA","98445","(253) 302-3040","","","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Muturi, Anne","6","","","","1015907","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755819","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755819",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","754218","40010955","45661","AF  ","Precious Care Adult Family Home LLC","OP    ","10719 Waller Rd E","Tacoma","WA","98446","Pierce","10719 Waller Rd E","Tacoma","WA","98446","(253) 539-2465","(253) 539-2465","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kimotho, Duncan","6","","","","490876","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754218","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754218",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753647","40010549","44775","AF  ","Precious Haven Adult Family Home","OP    ","13712 2nd Avenue Ct E","Tacoma","WA","98445","Pierce","13712 2nd Avenue Ct E","Tacoma","WA","98445","(253) 212-0898","(253) 507-7295","","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","KARIUKI, EMILLY B.","6","","","","495013","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753647","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753647",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757764","40005292","50726","AF  ","PRECIOUS LOVE CARE HOMES LLC","OP    ","5818 86TH ST SW","LAKEWOOD","WA","98499","Pierce","5818 86TH ST SW","LAKEWOOD","WA","98499","(253) 212-8275","","","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Njoki, Hannah M.","6","","","","745100","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757764","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754853","40011307","46362","AF  ","Premier House AFH","OP    ","11323 Loma Place SW","Lakewood","WA","98499","Pierce","11323 Loma Place SW","Lakewood","WA","98499","","","","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kibunyi, George N.","6","","","","645036","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754853","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754853",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","758566","40014648","51588","AF  ","Prettie Care 2 AFH LLC","OP    ","516 13th St SW","Puyallup","WA","98371","Pierce","516 13th St SW","Puyallup","WA","98371","(253) 391-1779","","","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Karanja, Josephine W.","6","","","","678133","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758566","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755480","40011892","47359","AF  ","Prettie Care AFH LLC","OP    ","1315 6th Ave SW","Puyallup","WA","98371","Pierce","1315 6th Ave SW","Puyallup","WA","98371","(253) 268-2680","","(253) 268-0928","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Karanja, Josephine W.","6","","","","678133","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755480","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755480",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","756403","40012600","48561","AF  ","Prinash Home Care","OP    ","1402 E 62nd St","Tacoma","WA","98404","Pierce","1402 E 62nd St","Tacoma","WA","98404","(253) 427-1465","(253) 276-5339","(253) 276-5339","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","KIRUMBA, SUSAN","5","","","","615848","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756403","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","756366","40012536","48465","AF  ","Promise AFH LLC","OP    ","4518 78th Avenue Ct W","University Place","WA","98466","Pierce","4518 78th Avenue Ct W","University Place","WA","98466","(253) 302-5611","","","3A","SPMI, SPDE, SPDD","1080XS-12 ","Nyawira Gitau, Ann P.","6","","","","1020930","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756366","No"," ",
"Mental Health, Dementia","Adult Family Home","758576","40014861","51882","AF  ","PROMISING AFH LLC","OP    ","9802 Washington Blvd SW","Lakewood","WA","98498","Pierce","9802 Washington Blvd SW","Lakewood","WA","98498","(253) 433-7843","","","3F","SPMI, SPDE","1080XS-12 ","KAMAU, MILLICENT M.","6","","","","575041","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758576","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756427","40012658","48652","AF  ","Prompt Adult Family Home and Rahabilitative Care-01","OP    ","1651 S Highland Ave","Tacoma","WA","98465","Pierce","1651 S Highland Ave","Tacoma","WA","98465","(908) 240-4476","","","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kinyanjui, Stephen","6","","","","1014737","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756427","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756427",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754777","40011351","46426","AF  ","Prompt AFH & Rehabilitation Care LLC","OP    ","13207 Golden Given Rd E","Tacoma","WA","98445","Pierce","13207 Golden Given Rd E","Tacoma","WA","98445","(253) 301-2697","","(253) 301-2618","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kinyanjui, Stephen","6","","","","1014737","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754777","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754777",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","756615","40012844","48941","AF  ","Providence Place Homes - Citadel LLC","OP    ","9109 114th Street Ct SW","Lakewood","WA","98498","Pierce","9109 114th Street Ct SW","Lakewood","WA","98498","(253) 625-7955","","(253) 262-0607","3F","SPMI, SPDE, SPDD","1080XS-12 ","Kingori, Nira","6","","","","1016841","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756615","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756615",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757834","40014028","50697","AF  ","Psalms Comfort Care Adult Family Home LLC","OP    ","11614 62nd Ave E","Puyallup","WA","98373","Pierce","11614 62nd Ave E","Puyallup","WA","98373","(832) 605-4415","","","3A","SPMI, SPDE, SPDD","1080XS-12 ","CONTE, NENE A.","6","","","","580556","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757834","No"," ",
"Mental Health, Dementia","Adult Family Home","756310","40012572","48516","AF  ","Pure Bliss Adult Family Home LLC","OP    ","1602 Milton Way","Milton","WA","98354","Pierce","1602 Milton Way","Milton","WA","98354","(253) 457-1815","(253) 517-9036","","3A","SPMI, SPDE","1080XS-12 ","Waithaka, Vivian","6","","","","631183","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756310","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756310",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753281","40010358","44250","AF  ","Pure Love & Care Home LLC","OP    ","7601 89th Ave SW","Lakewood","WA","98498","Pierce","7601 89th Ave SW","Lakewood","WA","98498","(253) 292-0957","","(253) 295-7979","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","NDUNGU, JANE N.","6","","","","515131","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753281","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753281",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754952","40011457","46599","AF  ","Pure Love and Care Home B LLC ","OP    ","7713 97th Ave SW","Lakewood","WA","98498","Pierce","7713 97th Ave SW","Lakewood","WA","98498","(253) 302-3404","","(253) 409-2677","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","NJUGUNA, SAMUEL N.","6","","","","601275","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754952","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754952",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758137","40014227","50964","AF  ","Puyallup Bliss AFH LLC","OP    ","604 22nd Avenue Ct SE","Puyallup","WA","98372","Pierce","604 22nd Avenue Ct SE","Puyallup","WA","98372","(253) 455-5057","","","3A","SPMI, SPDE, SPDD","1080XS-12 ","SINGH, DERLIS","6","","","","885740","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758137","No"," ",
"Mental Health, Dementia","Adult Family Home","756679","40012834","48926","AF  ","R & M AFH LLC","OP    ","243 E 61st St","Tacoma","WA","98404","Pierce","243 E 61st St","Tacoma","WA","98404","(253) 212-1511","","(253) 393-6701","3A","SPMI, SPDE","1080XS-12 ","MWAURA, RUTH","6","","","","775513","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756679","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756679",
