"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755826","40010335","47932","AF  ","Sweet Home Adult Care","OP    ","6004 NE 76th Circle","Vancouver","WA","98661","Clark","6004 NE 76th Circle","Vancouver","WA","98661","(971) 336-9559","","(360) 363-0460","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Choglo, Natalie","6","","","","1023390","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755826","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755826",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","172304","40001723","33211","AF  ","SWEET HOME AFH","OP    ","4105 NE 134TH AVE","VANCOUVER","WA","98682","Clark","4105 NE 134TH AVE","VANCOUVER","WA","98682","(360) 253-9406","","(360) 253-9406","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Leta, Cristina","6","","","","1022774","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=172304","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=172304",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","754812","40011371","46456","AF  ","Sweet Home Alabama LLC","OP    ","7523 Alabama Drive","Vancouver","WA","98664","Clark","7523 Alabama Drive","Vancouver","WA","98664","(360) 258-1994","","(360) 433-2057","3F","SPMI, SPDE, SPDD","1080XS-12 ","CABANILLA, AGNES E.","6","","","","439328","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754812","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754812",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756190","40012426","48272","AF  ","Sweet Hope Adult Family Home LLC","OP    ","8901 NE 136th Ave","Vancouver","WA","98682","Clark","8901 NE 136th Ave","Vancouver","WA","98682","(360) 828-1615","","(360) 718-7864","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Ray (Pintor Trejo), Alma E.","6","","","","1026114","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756190","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756190",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754014","40010098","45440","AF  ","Symphony Adult Family Home Corporation","OP    ","9109 NE 91st Pl","Vancouver","WA","98662","Clark","9109 NE 91st Pl","Vancouver","WA","98662","(360) 882-1830","","(360) 980-8107","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Rodriguez, Minerva A.","4","","","","161434","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754014","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755824","40012240","47954","AF  ","Tag-A-Long Care Home LLC","OP    ","11412 NE Conifer Dr","Vancouver","WA","98662","Clark","11412 NE Conifer Dr","Vancouver","WA","98662","(360) 980-8090","","(360) 953-8236","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Tagle, Aurita E.","6","","","","846768","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755824","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755824",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757280","40013477","49861","AF  ","TAG-A-LONG HOME CARE LLC","OP    ","13712 NE 117th St","Brush Prairie","WA","98606","Clark","13712 NE 117th St","Brush Prairie","WA","98606","(360) 448-7945","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Tagle, Aurita E.","5","","","","846768","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757280","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757280",
"Mental Health, Developmental Disabilities","Adult Family Home","754081","40010852","45409","AF  ","Tender Home Care LLC","OP    ","1519 NE 2nd St","Battle Ground","WA","98604","Clark","1519 NE 2nd St","Battle Ground","WA","98604","(360) 907-2922","","(360) 723-0513","3F","SPMI, SPDD","1080XS-12 ","Dobson, Tami L.","6","","","","618056","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754081","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754081",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754848","40000575","46511","AF  ","Tender Life Estate, LLC","OP    ","14615 NE 28TH ST","VANCOUVER","WA","98682","Clark","PO Box 822110","Vancouver","WA","98682","(360) 254-9729","","(360) 254-6160","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Baciuc, Liliana","6","","","","1019491","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754848","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754848",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758950","40015119","52258","AF  ","Tender Loving Care AFH","OP    ","21809 NE 42nd Ave","Ridgefield","WA","98642","Clark","21809 NE 42nd Ave","Ridgefield","WA","98642","(360) 723-0880","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Wambui, Simon","6","","","","611138","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758950","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753168","40010291","44120","AF  ","Thankful Hearts Senior Care LLC","OP    ","16301 NE 34th St","Vancouver","WA","98682","Clark","16301 NE 34th St","Vancouver","WA","98682","(360) 449-9107","(360) 885-2874","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Koronko, Carmen","5","","","","777201","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753168","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753168",
"Mental Health, Dementia","No Contract","603700","40006037","37506","AF  ","THE EDELWEISS ADULT CARE HOME","OP    ","17719 SE 38TH ST","VANCOUVER","WA","98683","Clark","17719 SE 38TH ST","VANCOUVER ","WA","98683","(360) 882-6606","","(360) 604-6052","3F","SPMI, SPDE","","Arkosi, Gertrude E.","6","","","","1023207","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=603700","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=603700",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753074","40010193","43936","AF  ","The Family Care Adult Family Home LLC","OP    ","15902 NE 78th St","Vancouver","WA","98682","Clark","15902 NE 78th St","Vancouver","WA","98682","(360) 314-2030","(360) 326-1919","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","CORRE JR, ROLANDO E.","6","","","","596744","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753074","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753074",
"Mental Health, Dementia","Adult Family Home","757006","40013332","49668","AF  ","The Family Care Adult Family Home LLC","OP    ","11302 NE 122nd Ave","Vancouver","WA","98662","Clark","11302 NE 122nd Ave","Vancouver","WA","98662","(360) 609-6399","","","3F","SPMI, SPDE","1080XS-12 ","CORRE JR, ROLANDO E.","6","","","","596744","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757006","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757006",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754960","40011498","46672","AF  ","The Family Care II Adult Family Home","OP    ","11314 NE 122nd Ave","Vancouver","WA","98662","Clark","11314 NE 122nd Ave","Vancouver","WA","98662","(360) 719-2906","","(360) 326-1919","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","CORRE JR, ROLANDO E.","6","","","","596744","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754960","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754960",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755544","40011922","47417","AF  ","The Finest Care Adult Family Home LLC","OP    ","12100 NE 113th St","Vancouver","WA","98662","Clark","11314 NE 122nd Ave","Vancouver","WA","98662","(360) 433-2260","","(360) 326-1919","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Benton, Florida E.","8","","","","500526","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755544","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755544",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","752566","40009887","42129","AF  ","The Finest Care Adult Family Home, LLC","OP    ","14804 NE 31st St","Vancouver","WA","98682","Clark","12100 NE 113th Street","Vancouver","WA","98662","(360) 726-6598","","(360) 326-1919","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Benton, Florida E.","6","","","","500526","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752566","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752566",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754080","40010879","45504","AF  ","The Finest Care II AFH LLC","OP    ","16909 NE 79th Way","Vancouver ","WA","98682","Clark","11314 NE 122nd Ave","Vancouver","WA","98662","(360) 326-3498","","(360) 326-1919","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Corre, Ven Jason E.","6","","","","628905","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754080","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754080",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756402","40012664","48661","AF  ","The Finest Care II AFH LLC","OP    ","11306 NE 122nd Ave","Vancouver","WA","98662","Clark","11314 NE 122nd Ave","Vancouver","WA","98662","(360) 326-3473","","(360) 326-1919","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Corre, Ven Jason E.","8","","","","628905","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756402","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756402",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758182","40014383","51175","AF  ","The Finest Care II AFH LLC","OP    ","12104 NE 113th St","Vancouver","WA","98662","Clark","12104 NE 113th St","Vancouver","WA","98662","(360) 609-6399","","(360) 326-1919","3F","SPMI, SPDE, SPDD","1080XS-12 ","Corre, Ven Jason E.","6","","","","628905","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758182","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758182",
"Mental Health, Dementia","Adult Family Home","755780","40012146","47787","AF  ","The Garden At Camas Adult Care Home, LLC","OP    ","2746 NW 20th Ave","Camas","WA","98607","Clark","2746 NW 20th Ave","Camas","WA","98607","(360) 210-5315","","(360) 210-7613","3F","SPMI, SPDE","1080XS-12 ","THUO, JOHN","6","","","","526584","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755780","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755780",
"Mental Health, Dementia","Adult Family Home","758486","40014691","51638","AF  ","The Heights Specialty Care","OP    ","1204 Missoula Ave","Vancouver","WA","98661","Clark","1204 Missoula Ave","Vancouver","WA","98661","(360) 975-0860","","","3F","SPMI, SPDE","1080XS-12 ","Dunca, Alison M.","6","","","","442526","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758486","No"," ",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753459","40000059","44472","AF  ","There's No Place Like Home AFH LLC","OP    ","10312 NE 94TH AVE","VANCOUVER","WA","98662","Clark","10312 NE 94TH AVE","VANCOUVER","WA","98662","(360) 944-9276","","(360) 944-1768","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Andre, Jessica M.","6","","","","522252","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753459","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753459",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754448","40011074","45914","AF  ","Three Flowers Home Care LLC","OP    ","13211 SE 26th St","Vancouver","WA","98683","Clark","13211 SE 26th St","Vancouver","WA","98683","(360) 326-3361","","(360) 718-2684","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Procopoi, Alexandra","6","","","","1026007","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754448","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754448",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757098","40013418","49777","AF  ","Thriving Happiness AFH LLC","OP    ","13411 SE 26th Cir","Vancouver","WA","98683","Clark","13411 SE 26th Cir","Vancouver","WA","98683","(253) 315-4828","","(360) 828-5373","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Riungu, Lucy M.","6","","","","556190","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757098","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757098",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","635301","40006353","37744","AF  ","TIYAS ADULT HOME","OP    ","4411 NE 50th Ave","Vancouver","WA","98661","Clark","4411 NE 50th Ave","Vancouver","WA","98661","(360) 694-3840","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Bodnaruk, Taisiya","6","","","","1023323","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=635301","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=635301",
"Mental Health, Dementia","Adult Family Home","756698","40012988","49172","AF  ","Touch of Care AFH LLC","OP    ","8106 NE 158th Court","Vancouver","WA","98682","Clark","8106 NE 158th Court","Vancouver","WA","98682","(360) 258-1436","","","3F","SPMI, SPDE","1080XS-12 ","NAVALES, AMELIA E.","5","","","","838970","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756698","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756698",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753273","40010342","44217","AF  ","Tranquil Country Living Inc","OP    ","10011 NE 184th St","Battle Ground ","WA","98604","Clark","10011 NE 184th St","Battle Ground ","WA","98604","(360) 687-4840","(360) 687-8699","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Zherebnenko, Oksana Y.","6","","","","654765","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753273","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753273",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","757568","40011206","50497","AF  ","TREASURED HOME AFH LLC","OP    ","609 NW Overlook Dr","Vancouver","WA","98665","Clark","609 NW Overlook Dr","Vancouver","WA","98665","(253) 338-0574","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","MUTHONI, SUSAN W.","4","","","","616005","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757568","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757568",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","756170","40012291","48052","AF  ","True Heart Adult Family Home, LLC","OP    ","1513 NW 62nd St","Vancouver","WA","98663","Clark","1513 NW 62nd St","Vancouver","WA","98663","(360) 718-2576","","(360) 314-2382","3F","SPMI, SPDE, SPDD","1080XS-12 ","Revollido, Lea","4","","","","1022959","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756170","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756170",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758647","40014803","51800","AF  ","Twin Flames AFH LLC","OP    ","9900 NE 116th Ct","Vancouver","WA","98662","Clark","9900 NE 116th Ct","Vancouver","WA","98662","(360) 314-4144","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Kabogo, Teresia M.","4","","","","621417","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758647","No"," ",
"Mental Health, Dementia","Adult Family Home","751985","40006304","41262","AF  ","Unique Care Adult Family Home","OP    ","9901 NE 26th St","Vancouver","WA","98662","Clark","9901 NE 26th St","Vancouver","WA","98662","(360) 718-8638","","(360) 718-8648","3F","SPMI, SPDE","1080XS-12 ","Crisan, Ligia","6","","","","1015874","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751985","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751985",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756785","40011783","49279","AF  ","Vancouver Elder Care INC","OP    ","9418 NW 28th Ct","Vancouver","WA","98665","Clark","9418 NW 28th Ct","Vancouver","WA","98665","(800) 747-2997","","(360) 258-1255","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ngare, Staisy","6","","","","776836","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756785","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756785",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753481","40000642","44637","AF  ","Victoria Loving Care","OP    ","15208 NE 11TH CIR","VANCOUVER","WA","98684","Clark","15208 NE 11TH CIR","VANCOUVER","WA","98684","(360) 896-5063","","(360) 891-1630","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Scurtu, Victoria","8","","","","630277","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753481","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753481",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753165","40008133","44111","AF  ","Vintage Years AFH Inc","OP    ","18905 NE 121st Ct","Battle Ground","WA","98604","Clark","18905 NE 121st Ct","Battle Ground","WA","98604","(360) 666-4567","","(360) 723-0809","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Huegel, Cameron J.","8","","","","465455","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753165","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753165",
"Mental Health, Dementia","Adult Family Home","756704","40009823","49026","AF  ","Washougal Hills AFH","OP    ","3970 F Circle","Washougal","WA","98671","Clark","3970 F Circle","Washougal","WA","98671","(360) 818-1357","","(360) 517-7745","3F","SPMI, SPDE","1080XS-12 ","WILLIAMS, JOSEPH","6","","","","528159","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756704","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756704",
"Mental Health, Dementia","Adult Family Home","758113","40014284","51042","AF  ","WAY CARE ADULT FAMILY HOME COMPANY","OP    ","2808 NE 96th Ave","Vancouver","WA","98662","Clark","2808 NE 96th Ave","Vancouver","WA","98662","(360) 828-1782","","","3F","SPMI, SPDE","1080XS-12 ","Jobir, Feyine","4","","","","1150326","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758113","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758113",
"Mental Health, Dementia, Developmental Disabilities","No Contract","756743","40006664","49394","AF  ","We Are Family AFH LLC","OP    ","918 NE 91st Ave","Vancouver","WA","98664","Clark","918 NE 91st Ave","Vancouver","WA","98664","(360) 828-1918","","(360) 828-1918","3F","SPMI, SPDE, SPDD","","Ibarreta, Marielle","6","","","","1021225","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756743","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756743",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753863","40010197","45157","AF  ","Welcome Home NE LLC","OP    ","19216 NE Mattson Rd","Brush Prairie","WA","98606","Clark","19216 NE Mattson Rd","Brush Prairie","WA","98606","(360) 892-2529","","(360) 852-8645","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Youngstrom, Rowena B.","6","","","","1025818","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753863","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753863",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754084","40010139","45552","AF  ","Westview Care","OP    ","12224 NE 28th St","Vancouver","WA","98682","Clark","12224 NE 28th St","Vancouver","WA","98682","(360) 624-6399","","(866) 304-5657","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","FLARIS, CHRISTOPHER A.","6","","","","1025485","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754084","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754084",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755915","40012236","47947","AF  ","Westview Care at Ellsworth","OP    ","1519 SE 115th Ct","Vancouver","WA","98664","Clark","1519 SE 115th Ct","Vancouver","WA","98664","","","(866) 304-5657","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Flaris, Maria J.","6","","","","1024879","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755915","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755915",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","750136","40007425","38673","AF  ","WHIPPLE CREEK SENIOR ESTATE LLC","OP    ","819 NE 155TH CIRCLE","VANCOUVER","WA","98685","Clark","819 NE 155TH CIRCLE","VANCOUVER","WA","98685","(360) 566-1010","","(360) 571-0150","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","SENIOR, AURA E.","6","","","","1015702","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750136","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750136",
"Mental Health, Dementia","No Contract","601400","40006014","37486","AF  ","WHITE SWAN ADULT CARE HOME","OP    ","10006 SE ST HELENS AVE","VANCOUVER","WA","98664","Clark","10006 SE ST HELENS AVE","VANCOUVER","WA","98664","(360) 896-8947","","(360) 896-8947","3F","SPMI, SPDE","","MAN, DANIELLE L.","3","","","","481731","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=601400","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=601400",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757457","40013653","50124","AF  ","Wholesome Adult Family Home LLC","OP    ","8604 NE 143rd Ave","Vancouver","WA","98682","Clark","8408 NE 166th Ave","Vancouver","WA","98682","(715) 551-9148","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Roba, Tesfanesh Y.","6","","","","1063098","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757457","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757457",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","750765","40008448","39476","AF  ","Wildwood AFH","OP    ","13100 SE Angus St","Vancouver","WA","98683","Clark","13100 SE Angus St","Vancouver","WA","98683","(360) 882-6569","","(360) 859-1713","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ortiz, Belen","8","","","","189276","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750765","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750765",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","752910","40010103","43725","AF  ","WineGarden Adult Family Home LLC","OP    ","1417 NW 103rd Circle","Vancouver","WA","98685","Clark","1417 NW 103rd Circle","Vancouver","WA","98685","(360) 693-6749","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Campbell, Aaron","5","","","","1021104","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752910","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752910",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757780","40013897","50514","AF  ","Wishing Well Adult Family Home LLC","OP    ","14604 NE 84th St","Vancouver","WA","98682","Clark","14604 NE 84th St","Vancouver","WA","98682","(360) 258-1887","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","ALMONTE, ASHLEY M.","6","","","","930851","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757780","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757780",
